serial_number,website_name,url,title,date,content
601,INDIA TODAY,https://www.indiatoday.in/india/video/odd-even-scheme-back-in-delhi-from-nov-13-20-to-combat-air-pollution-2458819-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Odd-Even scheme in Delhi from Nov 13-20 to combat air pollution,,"Delhi Environment Minister Gopal Rai announced on Monday that the Odd-Even scheme will be in place in the city from November 13 to November 20 in a bid to combat air pollution. 
Read More"
602,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-air-pollution-physical-classes-suspended-work-from-home-advised-2458854-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air pollution: Physical classes suspended, work-from-home advised","UPDATED: Nov 6, 2023 17:01 IST",Listen to Story
603,INDIA TODAY,https://www.indiatoday.in/india/video/vishkaal-vs-apaatkaal-poster-war-erupts-between-aap-bjp-over-delhi-air-pollution-2458838-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"'Vishkaal' vs 'Apaatkaal': Poster war erupts between AAP, BJP over Delhi air pollution",,"Amid rising air pollution in Delhi, a poster war has erupted between AAP and the BJP. After AAP released a 'Vishkaal' poster showing Prime Minister Narendra Modi in a mask, now the BJP has released a poster showing Delhi Chief Minister and AAP chief Arvind Kejriwal wearing a mask. The poster is named 'Apaatkaal'.

Read More"
604,INDIA TODAY,https://www.indiatoday.in/india/video/drone-footage-captures-delhi-blanketed-in-thick-haze-2458820-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Drone footage captures Delhi blanketed in thick haze,,"Delhi is grappling with severe air pollution, which has reached hazardous levels. The Central Pollution Control Board (CPCB) categorizes the city's air quality as 'severe'.
Read More"
605,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/video-drone-footage-shows-delhi-covered-in-toxic-smog-2458773-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Video: Drone footage shows Delhi covered in toxic smog,,"Drone camera visuals from Delhi's Kalindi Kunj area, captured at 10:50 am today, showed a dense haze shrouding the cityscape. The city's air quality persists in the 'Severe' category, as the air pollution crisis continues to worsen. Monday morning saw the national capital enveloped in heavy pollution for the fifth day in a row. The Air Quality Index (AQI) continues to label the city's air as 'severe', with an overall AQI of 488.
Read More"
606,INDIA TODAY,https://www.indiatoday.in/cities/mumbai/story/central-team-to-visit-mumbai-as-citys-air-quality-plumments-maharashtra-2458643-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"As Mumbai air quality dips, Centre to assess Maharashtra's pollution-control plan","UPDATED: Nov 6, 2023 13:50 IST",Listen to Story
607,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-air-quality-continues-to-be-severe-fourth-consecutive-day-schools-shut-anti-pollution-curbs-in-place-latest-updates-top-points-2458560-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi chokes in 'severe' air pollution, Arvind Kejriwal chairs key meet","UPDATED: Nov 6, 2023 13:41 IST",Listen to Story
608,INDIA TODAY,https://www.indiatoday.in/law/story/delhi-pollution-supreme-court-permanent-committee-air-quality-assessment-2458720-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Will pollution end if committees set up, Supreme Court asks petitioner","UPDATED: Nov 6, 2023 13:35 IST",Listen to Story
609,INDIA TODAY,https://www.indiatoday.in/programme/india-s-agenda/video/delhis-air-quality-remains-severe-for-fourth-consecutive-day-2458684-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality remains severe for fourth consecutive day,,"The national capital saw its fourth consecutive day of 'severe' air quality, shrouded in a thick haze, as per the Central Pollution Control Board's (CPCB) data from Monday. The overall air quality index (AQI) was noted at 437 at 9 am. The Centre's Graded Response Action Plan (GRAP) Stage IV, put into effect in Delhi and the National Capital Region (NCR) on Sunday, will be a point of discussion at the upcoming meeting. The meeting is also expected to contemplate additional emergency actions to be implemented across the city.
Read More"
610,INDIA TODAY,https://www.indiatoday.in/visualstories/information/5-herbs-you-should-start-consuming-daily-to-fight-pollution-74440-06-11-2023?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"5
 Herbs You Should Start Consuming Daily To Fight Pollution",,
611,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-pollution-air-quality-cause-cancer-aiims-doctor-toxic-air-heart-attack-2458603-2023-11-06?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Can air pollution cause cancer? AIIMS doctor answers as Delhi breathes toxic air,"UPDATED: Nov 6, 2023 10:53 IST",Listen to Story
612,INDIA TODAY,https://www.indiatoday.in/cities/agra/story/smog-engulfs-taj-mahal-tourists-suffer-as-air-quality-dips-to-200-2458514-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Smog engulfs Taj Mahal, tourists suffer as air quality dips in Agra","UPDATED: Nov 5, 2023 23:35 IST",Listen to Story
613,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/8-point-action-plan-invoked-in-delhi-as-pollution-worsens-in-city-2458517-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,8-point action plan invoked in Delhi as pollution worsens in city,,"The final stage of the Centre's anti-pollution plan has been invoked in Delhi and the National Capital Region with immediate effect as air quality in the national capital continues to worsen.
A complete ban on truck traffic entering Delhi, except for trucks carrying essential commodities or providing essential services, and all LNG, CNG, and electric trucks.
Light Commercial Vehicles (LCVs) registered outside Delhi, other than EVs, CNG, and BS-VI diesel vehicles, are prohibited from entering Delhi unless they are carrying essential commodities or providing essential services.
Read More"
614,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-haryana-up-air-quality-pollution-stage-four-construction-ban-grap-2458420-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Work-from-home for 50% staff advised, construction ban as Delhi pollution worsens","UPDATED: Nov 5, 2023 20:23 IST",Listen to Story
615,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/air-purifier-sales-surge-rising-pollution-levels-delhi-air-quality-smog-2458429-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air purifier sales surge in Delhi as pollution level dips to 'severe',"UPDATED: Nov 5, 2023 20:19 IST",Listen to Story
616,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/toxic-haze-shrouds-delhi-bjp-slams-aap-government-for-air-pollution-2458424-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Toxic haze shrouds Delhi, BJP slams AAP government for air pollution",,"A thick layer of haze engulfed the national capital on Sunday morning as the minimum temperature was recorded at 15.8 degree Celsius, one notch above the season's normal.
Read More"
617,INDIA TODAY,https://www.indiatoday.in/india/story/maharashtra-pollution-control-board-companies-closure-notice-jsw-cement-ceat-tyres-notices-air-quality-2458315-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Maharashtra pollution regulator cracks whip on companies flouting clean air norms,"UPDATED: Nov 5, 2023 13:08 IST",Listen to Story
618,INDIA TODAY,https://www.indiatoday.in/india/video/delhi-worsening-air-pollution-sparks-blame-game-between-aap-bjp-2458323-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's worsening air pollution sparks blame game between AAP, BJP",,"The Aam Aadmi Party (AAP) and Bharatiya Janata Party (BJP) sparred over the rising air pollution in Delhi, with the former accusing the Haryana and Uttar Pradesh governments of not taking steps to address the issue. The BJP alleged Arvind Kejriwal was busy in ""political tourism"" amid the crisis in the national capital.
Read More"
619,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-primary-schools-to-remain-shut-till-november-10-as-air-quality-severe-atishi-2458262-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi primary schools shut until November 10 amid 'severe' air quality,"UPDATED: Nov 5, 2023 12:31 IST",Listen to Story
620,INDIA TODAY,https://www.indiatoday.in/cities/video/delhi-ncr-covered-with-toxic-haze-air-quality-deteriorates-further-2458310-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi-NCR covered with toxic haze, air quality deteriorates further",,"Delhi-National Capital Region (NCR) has been covered in toxic haze and is battling 'severe' air pollution over the past few days. Delhi's air quality remained in the 'severe' category for the third consecutive day on Sunday as smoke encompassed the national capital. The overall air quality index (AQI) of the city was recorded at 460 at 7 am.
Read More"
621,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-primary-schools-to-remain-shut-till-november-10-due-to-rising-pollution-2458293-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi primary schools to remain shut till November 10 due to rising pollution,"UPDATED: Nov 5, 2023 11:33 IST",Listen to Story
622,INDIA TODAY,https://www.indiatoday.in/trending-news/story/shashi-tharoor-takes-a-dig-at-air-pollution-renames-delhi-spots-in-satirical-post-2458261-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Shashi Tharoor takes a dig at air pollution, renames Delhi spots in satirical post","UPDATED: Nov 5, 2023 10:09 IST",Listen to Story
623,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhis-air-quality-continues-to-be-severe-for-third-straight-day-city-covered-in-smog-2458217-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality continues to be severe for 3rd straight day, city covered in smog","UPDATED: Nov 5, 2023 07:58 IST",Listen to Story
624,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-municipal-corporation-intensifies-pollution-control-measures-lakhs-in-fines-2458209-2023-11-05?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi civic body intensifies pollution control measures, collects lakhs in fines","UPDATED: Nov 5, 2023 04:01 IST",Listen to Story
625,INDIA TODAY,https://www.indiatoday.in/india/story/punjab-farmers-defy-farm-fire-prevention-team-force-official-to-burn-stubble-2458154-2023-11-04?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Punjab officer tries to stop farm fire, farmers make him burn stubble","UPDATED: Nov 4, 2023 22:09 IST",Listen to Story
626,INDIA TODAY,https://www.indiatoday.in/opinion/story/delhi-air-quality-pollution-smog-solutions-challenges-2458039-2023-11-04?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Opinion | Delhi-NCR air emergency: Challenges and the way forward,"UPDATED: Nov 4, 2023 15:56 IST",Listen to Story
627,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-winter-pollution-level-aqi-vehicle-restriction-gopal-rai-centre-cng-diesel-car-2458029-2023-11-04?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"'Allow only CNG, electric and BS-VI vehicles in Delhi': Minister urges Centre","UPDATED: Nov 4, 2023 14:50 IST",Listen to Story
628,INDIA TODAY,https://www.indiatoday.in/india/video/farm-fire-rages-across-punjab-as-delhi-ncr-air-quality-turns-severe-2457992-2023-11-04?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Farm fire rages across Punjab as Delhi-NCR air quality turns 'severe',,"The air quality of Delhi worsened and reached ‘severe plus’ category on Friday. Delhi’s average air quality index (AQI) was reported at 468. As the national capital struggles to breathe, all the emergency measures are mandated in Delhi-NCR now. Many parts of Delhi-NCR have breached the 500-mark on the AQI scale, entering the ‘hazardous’ category.
Read More"
629,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-air-quality-severe-aap-bjp-war-of-words-political-blame-game-stubble-burning-2457950-2023-11-04?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's worsening air pollution sparks blame game between AAP, BJP","UPDATED: Nov 4, 2023 12:11 IST",Listen to Story
630,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-air-quality-level-severe-delhi-aqi-today-smog-pollution-control-measures-2457887-2023-11-04?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality 'severe', over 500 teams formed to combat pollution","UPDATED: Nov 4, 2023 07:40 IST",Listen to Story
631,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-civic-body-takes-up-intense-measures-as-air-quality-becomes-hazardous-2457884-2023-11-04?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi civic body takes up intense measures as air quality becomes hazardous,"UPDATED: Nov 4, 2023 06:11 IST",Listen to Story
632,INDIA TODAY,https://www.indiatoday.in/cities/noida/story/greater-noida-air-quality-drops-to-hazardous-level-bjp-mla-urges-residents-to-stay-indoors-2457867-2023-11-04?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Greater Noida's air quality is 'hazardous', residents urged to stay indoors","UPDATED: Nov 4, 2023 02:28 IST",Listen to Story
633,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/no-respite-from-bad-air-for-delhi-for-another-week-met-office-2457861-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,No respite from bad air for Delhi for another week: Sources,"UPDATED: Nov 3, 2023 23:28 IST",Listen to Story
634,INDIA TODAY,https://www.indiatoday.in/programme/newstrack-with-rahul-kanwal/video/smog-envelopes-national-capital-who-will-give-delhi-the-right-to-breathe-2457836-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Smog envelopes national capital: Who will give Delhi the right to breathe?,,"The big focus of this episode of Newstrack is on Delhi's air pollution. As Delhi's air quality hits ""severe plus"" category on Friday with a hazardous layer of smog engulfing the national capital, Delhi Environment Minister Gopal Rai talks about the steps being taken to check air pollution and AAP's promise of 'give us one more year, will solve parali problem'.
Read More"
635,INDIA TODAY,https://www.indiatoday.in/cities/story/delhi-air-pollution-lg-vk-saxena-meet-arvind-kejriwal-2457682-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"What Delhi Lt Governor, AAP government decided during air pollution meet","UPDATED: Nov 3, 2023 21:07 IST",Listen to Story
636,INDIA TODAY,https://www.indiatoday.in/visualstories/wellness/what-is-trending-74064-03-11-2023?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Air pollution: 5 healthy drinks for lungs,,
637,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/delhi-air-pollution-school-holidays-decision-after-aqi-monitoring-over-weekend-2457727-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air pollution: School holidays decision after AQI monitoring over weekend,"UPDATED: Nov 3, 2023 17:37 IST",Listen to Story
638,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-air-quality-levels-severe-smog-tower-non-operational-locked-gates-2457594-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Rs 23-crore smog tower in Delhi stays locked as capital struggles to breathe,"UPDATED: Nov 3, 2023 17:07 IST",Listen to Story
639,INDIA TODAY,https://www.indiatoday.in/health/story/delhi-air-pollution-how-to-protect-your-eyes-from-heavy-smog-2457649-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air pollution: How to protect your eyes from heavy smog,"UPDATED: Nov 3, 2023 17:06 IST",Listen to Story
640,INDIA TODAY,https://www.indiatoday.in/law/story/you-want-people-to-live-in-gas-chambers-delhi-high-court-raps-forest-panel-delhi-air-pollution-2457669-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'You want people to live in gas chambers?' Delhi High Court raps forest panel,"UPDATED: Nov 3, 2023 16:58 IST",Listen to Story
641,INDIA TODAY,https://www.indiatoday.in/trending-news/story/delhi-air-pollution-sparks-meme-fest-online-see-here-2457690-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi air pollution sparks meme fest online. See here,"UPDATED: Nov 3, 2023 16:49 IST",Listen to Story
642,INDIA TODAY,https://www.indiatoday.in/health/story/delhi-air-pollution-mask-up-say-doctors-amid-fear-of-rising-lung-diseases-2457622-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi Air Pollution: Mask up, say doctors amid fear of rising lung diseases","UPDATED: Nov 3, 2023 16:36 IST",Listen to Story
643,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-congress-leaders-wear-oxygen-masks-to-press-meet-blame-aap-bjp-for-poor-air-2457647-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi Congress leaders wear oxygen masks, blame AAP, BJP for poor air","UPDATED: Nov 3, 2023 16:32 IST",Listen to Story
644,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/in-pics-delhi-dire-air-quality-as-thick-brown-haze-hangs-over-city-2457631-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,In 5 pics: Delhi's dire air quality as thick brown haze hangs over city,"UPDATED: Nov 3, 2023 15:47 IST",Listen to Story
645,INDIA TODAY,https://www.indiatoday.in/india/story/delhi-air-pollution-severe-aap-gopal-rai-slams-centre-where-is-union-environment-minister-2457463-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Where is Union Minister?': AAP slams Centre as Delhi breathes toxic air,"UPDATED: Nov 3, 2023 13:56 IST",Listen to Story
646,INDIA TODAY,https://www.indiatoday.in/trending-news/story/delhis-air-quality-index-crosses-700-people-share-posts-of-city-covered-in-smog-2457583-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's Air Quality Index crosses 700, people share posts of city covered in smog","UPDATED: Nov 3, 2023 13:52 IST",Listen to Story
647,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-ncr-severe-air-quality-delhi-residents-chokes-air-quality-turns-severe-schools-shut-2457459-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"As Delhi's air turns toxic, here's what is being done to tackle pollution","UPDATED: Nov 3, 2023 13:42 IST",Listen to Story
648,INDIA TODAY,https://www.indiatoday.in/india/video/aap-government-slams-centre-as-delhi-breathes-toxic-air-2457567-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,AAP government slams Centre as Delhi breathes toxic air,,"As the air quality in Delhi plunged considerably on Friday, Delhi's Environment Minister, Gopal Rai, criticized the Central government and Union Environment Minister Bhupender Yadav for their lack of action regarding the escalating air pollution in Delhi-NCR. Triggering a blame game, Rai said that the majority of pollutants in Delhi's air originate from neighboring states, asking both opposition leaders and the central government to convene emergency meetings to address the issue. He also outlined the measures already implemented by the Delhi government to combat the pollution crisis, including a ban on polluting trucks, commercial four-wheelers, and all construction activities.
Read More"
649,INDIA TODAY,https://www.indiatoday.in/technology/news/story/delhi-air-pollution-as-aqi-crosses-700-here-are-5-gadgets-to-keep-you-safe-2457532-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi Air Pollution: As AQI crosses 700, here are 5 gadgets to keep you safe","UPDATED: Nov 3, 2023 12:54 IST",Listen to Story
650,INDIA TODAY,https://www.indiatoday.in/cities/delhi/video/video-delhi-signature-bridge-covered-in-blanket-of-smog-as-air-quality-worsens-2457494-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Video: Delhi's Signature Bridge covered in blanket of smog as air quality worsens,,"Delhi’s air quality dipped to the ‘Severe’ category today, according to the Central Pollution Control Board (CPCB). A drone camera footage from Signature Bridge in Delhi showed the city shrouded in a thick blanket of haze. 
Read More"
651,INDIA TODAY,https://www.indiatoday.in/programme/first-up/video/delhi-in-haze-as-aqi-hits-severe-plus-category-government-to-hold-meeting-today-2457466-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi in haze as AQI hits 'severe plus' category, government to hold meeting today",,"Delhi was blanketed by a thick layer of smog on Friday with the air quality index (AQI) recorded at 471, plummeting to the 'severe plus' category. Authorities are set to hold an emergency meeting today at 12 pm to discuss further measures to be imposed in view of the worsening situation, 
Read More"
652,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-ncr-chokes-air-quality-turns-severe-schools-shut-for-2-days-top-points-2457402-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality hits 'severe plus' category, schools shut for 2 days: Top points","UPDATED: Nov 3, 2023 10:48 IST",Listen to Story
653,INDIA TODAY,https://www.indiatoday.in/education-today/news/story/all-primary-schools-in-delhi-to-remain-shut-for-2-days-amid-rising-air-pollution-2457450-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,All primary schools in Delhi to remain shut for 2 days amid rising air pollution,"UPDATED: Nov 3, 2023 10:19 IST",Listen to Story
654,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/bs3-petrol-bs4-diesel-cars-banned-in-delhi-fine-rs-20000-air-pollution-hazardous-2457399-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"BS3 petrol, BS4 diesel cars banned in Delhi, can be fined Rs 20,000","UPDATED: Nov 3, 2023 06:38 IST",Listen to Story
655,INDIA TODAY,https://www.indiatoday.in/cities/story/delhi-ncr-pollution-government-private-primary-schools-closed-2-days-2457339-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Primary schools in Delhi shifted online till Saturday as air quality worsens,"UPDATED: Nov 3, 2023 02:38 IST",Listen to Story
656,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-metro-to-run-20-extra-train-trips-across-its-network-from-november-3-2457388-2023-11-03?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi Metro to run 20 extra train trips across its network from November 3,"UPDATED: Nov 3, 2023 00:06 IST",Listen to Story
657,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/national-capital-region-covered-in-toxic-smog-with-hazardous-air-quality-level-2457270-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,National capital region covered in toxic smog with 'hazardous' air quality level,"UPDATED: Nov 2, 2023 23:51 IST",Listen to Story
658,INDIA TODAY,https://www.indiatoday.in/cities/story/delhi-ncr-pollution-restriction-construction-activities-schools-advised-go-online-grap-3-2457272-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi restricts construction, schools advised to go online as air quality worsens","UPDATED: Nov 2, 2023 19:33 IST",Listen to Story
659,INDIA TODAY,https://www.indiatoday.in/india/video/video-where-is-delhi-smog-drowns-the-city-and-its-only-november-2457152-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Video: Where is Delhi? Smog drowns the city and it's only November,,"The Delhi-NCR region is grappling with severe air pollution. As of today, the city's Air Quality Index (AQI) stands at a dangerous 503, with real-time PM2.5 pollution at 323 µg/m³.
Read More"
660,INDIA TODAY,https://www.indiatoday.in/india/story/aap-claims-2-mlas-detained-by-police-during-red-light-on-gaadi-off-campaign-2457283-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"AAP claims 2 MLAs detained by police during 'Red Light On, Gaadi Off campaign","UPDATED: Nov 2, 2023 19:08 IST",Listen to Story
661,INDIA TODAY,https://www.indiatoday.in/india/video/water-sprinkled-via-anti-smog-guns-in-delhi-to-combat-air-pollution-2457245-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Water sprinkled via anti-smog guns in Delhi to combat air pollution,,"To mitigate pollution, water was sprinkled through anti-smog guns in Delhi's Anand Vihar area, as the overall Air Quality Index stands at 346 in the 'very poor' category, as per SAFAR-India. 
Read More"
662,INDIA TODAY,https://www.indiatoday.in/health/story/delhi-air-pollution-more-children-likely-to-become-asthmatic-in-long-run-says-aiims-expert-2457220-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi air pollution: More children likely to become asthmatic in long run, says AIIMS expert","UPDATED: Nov 2, 2023 17:30 IST",Listen to Story
663,INDIA TODAY,https://www.indiatoday.in/india/story/eric-garcetti-statement-on-delhi-pollution-says-daughter-warned-by-teacher-2457060-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'My daughter warned by teacher today...': US envoy as choking haze blankets Delhi,"UPDATED: Nov 2, 2023 14:35 IST",Listen to Story
664,INDIA TODAY,https://www.indiatoday.in/environment/story/climates-catch-22-cutting-pollution-heats-up-the-planet-2457084-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Climate's 'Catch-22': Cutting pollution heats up the planet,"UPDATED: Nov 2, 2023 13:45 IST",Listen to Story
665,INDIA TODAY,https://www.indiatoday.in/health/story/air-pollution-in-delhi-chennai-increasing-risk-of-diabetes-new-study-finds-2457064-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Air pollution in Delhi, Chennai increasing risk of diabetes, new study finds","UPDATED: Nov 2, 2023 13:41 IST",Listen to Story
666,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-pollution-delhi-air-quality-hazardous-stubble-burning-low-wind-speed-2456918-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality turns 'hazardous', AQI dips to 616 in Mundka area","UPDATED: Nov 2, 2023 07:41 IST",Listen to Story
667,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/bjp-leaders-distribute-face-masks-delhi-slam-aap-rising-pollution-levels-2456910-2023-11-02?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi BJP leaders distribute face masks, slam AAP over rising pollution levels","UPDATED: Nov 2, 2023 05:57 IST",Listen to Story
668,INDIA TODAY,https://www.indiatoday.in/law/story/why-no-health-advisories-to-citizens-bombay-high-court-on-dangerous-aqi-levels-2456795-2023-11-01?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Why no health advisories to citizens?' Bombay High Court on dangerous AQI levels,"UPDATED: Nov 1, 2023 20:20 IST",Listen to Story
669,INDIA TODAY,https://www.indiatoday.in/india-today-insight/story/why-the-maximum-city-is-seeing-maximum-toxicity-2456812-2023-11-01?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Why the 'maximum city' is seeing maximum toxicity,"UPDATED: Nov 1, 2023 20:03 IST",Listen to Story
670,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-pollution-delhi-witnesses-seasons-worst-air-quality-as-aqi-crosses-700-mark-2456732-2023-11-01?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi records season's worst air pollution, Anand Vihar tops 'hazardous' level","UPDATED: Nov 1, 2023 19:45 IST",Listen to Story
671,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhi-air-quality-very-poor-aqi-winter-pollution-smog-2456390-2023-11-01?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,Delhi's air quality 'very poor' for 5th straight day; ban on entry of diesel buses,"UPDATED: Nov 1, 2023 08:31 IST",Listen to Story
672,INDIA TODAY,https://www.indiatoday.in/cities/delhi/story/delhis-air-quality-remains-very-poor-shallow-fog-likely-tomorrow-2456371-2023-10-31?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,"Delhi's air quality remains 'very poor', shallow fog likely tomorrow","UPDATED: Oct 31, 2023 23:36 IST",Listen to Story
673,INDIA TODAY,https://www.indiatoday.in/law/story/every-day-aqi-is-deteriorating-bombay-high-court-issues-notice-on-rising-pollution-levels-2456170-2023-10-31?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Every day AQI is deteriorating…': Bombay High Court issues notice on rising Air pollution,"UPDATED: Oct 31, 2023 16:59 IST",Listen to Story
674,INDIA TODAY,https://www.indiatoday.in/law/story/supreme-court-punjab-haryana-delhi-uttar-pradesh-rajasthan-rising-air-pollution-air-quality-impact-next-generation-winter-2455986-2023-10-31?utm_source=global-search&utm_medium=global-search&utm_campaign=global-search,'Used to be best time in Delhi': Supreme Court raps 5 states over air pollution,"UPDATED: Oct 31, 2023 14:05 IST",Listen to Story
